56.3671,34.4111
56.3671,37.4338
57.2466,39.6487
60.4279,42.0151
61.0373,43.6741
66.6436,42.5192
66.6436,42.0256
67.1377,42.2116
67.1377,43.2204
67.1377,42.1336
67.1377,41.7016
74.9987,44.1576
74.9987,43.0273
74.9987,42.5077
74.9987,41.6222
74.9987,41.6214
74.9987,42.5988
74.9987,43.9709
74.9987,43.6621
74.9987,42.7765
74.9987,44.6905
74.9987,42.1954
74.9987,42.1595
74.9987,43.1445
74.9987,40.3501
74.9987,43.0726
74.9987,41.7208
77.7163,42.1795
77.7163,41.2663
80.6946,42.8475
80.6946,43.9772
80.6946,41.3851
80.6946,40.8197
81.0433,42.6945
81.0433,43.8719
81.0433,42.7109
81.0433,45.2052
81.0433,41.8879
81.0433,41.4425
81.0433,39.9649
81.0433,41.2789
81.0433,41.4858
81.0433,43.9193
81.0433,45.8689
82.3513,45.571
82.3513,45.6938
82.3513,43.1979
82.3513,45.6159
82.3513,45.1683
82.3513,44.6766
82.3513,43.7079
82.3513,43.3744
82.3513,43.2574
82.3513,41.2683
82.8393,44.5749
82.8393,45.078
83.2136,42.8422
83.2136,43.8598
83.2136,45.1337
83.2136,42.9053
83.2136,42.5306
83.2136,43.5404
83.2136,46.1601
83.2136,46.2121
83.7016,40.5796
83.7016,42.6566
83.7016,43.4817
83.7016,44.6312
83.7016,43.8886
83.7016,44.3285
83.7016,43.9294
83.7016,42.6277
83.7016,43.006
83.7016,45.537
83.7016,45.5584
83.7016,46.0425
83.7016,43.8196
84.4158,44.5675
84.4158,44.2832
84.4158,41.7651
84.4158,43.5703
84.4158,44.4886
84.4158,48.3273
84.4158,45.5906
84.4158,46.9813
84.4158,44.9456
84.4158,44.8709
84.5629,44.5106
84.5629,43.4095
84.5629,44.6627
84.5629,42.842
84.5629,43.2235
84.5629,43.1848
84.5629,42.0861
84.5629,42.2125
84.5629,40.2971
84.7902,43.7041
84.7902,44.7421
84.7902,44.6963
84.7902,44.2204
ALL TIME BEST
84.7902,[20; 157; 55; 6; 192; 33]; [30; 128; 85; 14; 3; 192]; [55; 74; 36; 28; 14; 192]; [39; 84; 77; 151; 3; 46]; [37; 80; 144; 4; 41; 138]; [38; 95; 39; 5; 41; 138]; [36; 127; 104; 4; 14; 151]; [40; 74; 38; 6; 138; 3]; [50; 51; 46; 192; 3; 36]; [34; 54; 67; 5; 192; 33]; [57; 143; 79; 102; 192; 10]; [22; 154; 87; 6; 138; 3]; [35; 44; 53; 4; 80; 9]; [30; 138; 97; 192; 4; 36]; [55; 17; 65; 3; 192; 11]; [50; 115; 8; 3; 31; 36]; [35; 100; 144; 5; 14; 151]; [46; 182; 100; 71; 15; 7]; [18; 65; 37; 42; 15; 151]; [54; 128; 8; 27; 151; 15]; [31; 46; 68; 9; 80; 11]; [18; 42; 56; 14; 5; 192]; [10; 117; 31; 2; 15; 71]; [27; 60; 19; 6; 14; 151]; [130; 189; 62; 31; 4; 36]; [16; 114; 98; 151; 46; 12]; [20; 2; 33; 102; 192; 5]; [22; 171; 84; 36; 161; 3]; [0; 0; 1; 102; 192; 2]; [38; 98; 31; 2; 192; 36]; [19; 4; 90; 36; 10; 192]; [49; 27; 59; 138; 35; 6]; [68; 89; 101; 102; 192; 34]; [56; 128; 42; 36; 161; 4]; 
